재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		31,486,211,230			17,636,963,989	57,300,423,332
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		4,394,784,669			17,492,770,117	18,740,735,162
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		802,468,256,590			823,174,924,455	787,389,718,287
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	entity00108241_GrossRevenueOfIncomeStatementAbstract	      총매출액		3,937,893,872,782			3,786,820,706,916	3,485,322,408,848
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	entity00108241_SalesReturnsAndAllowanceOfIncomeStatementAbstract	      매출에누리등		499,163,014,784			376,261,339,657	356,257,200,761
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		2,473,188,669,478			2,375,319,699,349	2,229,502,633,084
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		27,202			29,728	20,081
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		26,747			29,728	20,081
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		19,152,755,746			15,820,660,202	22,654,996,510
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		46,943,460,807			35,272,755,942	31,216,056,127
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		965,542,188,520			1,035,239,667,910	899,562,575,003
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		60,185,592,028			59,659,187,729	42,807,029,089
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		157,630,314,203			171,469,224,876	116,033,570,018
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분		328,813,569			-435,342,298	-88,531,138
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업 소유주지분		157,301,500,634			171,904,567,174	116,122,101,156
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익		217,815,906,231			231,128,412,605	158,840,599,107
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		3,438,730,857,998			3,410,559,367,259	3,129,065,208,087
손익계산서, 기능별 분류 - 연결	[004370]	농심	유가증권시장상장법인	108	동물용 사료 및 조제식품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ShareOfProfitLossOfAssociatesAccountedForUsingEquityMethod	      지분법손실		-140,157,321			-532,620,462	-453,005,396
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		11,103,130,280			8,944,808,701	11,130,852,379
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		60,782,589,261			57,236,610,181	54,461,803,416
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_ContinuedOperatingQuaterYearNetProfitOfIncomeStatementAbstract	      계속영업당기순이익		10,908,921,044			10,168,634,235	9,886,106,905
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_QuarterlyNetProfitOfIncomeStatementAbstract	      당기순이익		10,908,921,044			10,321,401,300	9,821,132,155
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_TaxExpenseIncomeOfIncomeStatementAbstract	      법인세비용(수익)		2,556,808,124			-188,238,785	925,856,791
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_OwnersEquityInTheParentCompanyOfTheAttributionOfQuarterlyNetIncomeOfIncomeStatementAbstract	         지배기업 소유주지분		10,839,322,565			10,332,644,567	9,878,674,481
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_CurrentOperatingNetIncomeOfOwnersEquityInTheParentCompanyOfTheAttributionOfQuarterlyNetIncomeOfIncomeStatementAbstract	            계속영업당기순이익		10,839,322,565			10,179,877,502	9,943,649,231
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_NetIncomeFromDiscontinuedOperationsLossOfOwnersEquityInTheParentCompanyOfTheAttributionOfQuarterlyNetIncomeOfIncomeStatementAbstract	            중단영업당기순이익		0			152,767,065	-64,974,750
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_ParentCompanyTheoryOfTheAttributionOfQuarterlyNetIncomeOfIncomeStatementAbstract	         비지배지분		69,598,479			-11,243,267	-57,542,326
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_CurrentOperatingNetIncomeOfParentCompanyTheoryOfTheAttributionOfQuarterlyNetIncomeOfIncomeStatementAbstract	            계속영업당기순이익(손실)		69,598,479			-11,243,267	-57,542,326
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_NetIncomeFromDiscontinuedOperationsOfParentCompanyTheoryOfTheAttributionOfQuarterlyNetIncomeOfIncomeStatementAbstract	            중단영업당기순이익		0			0	0
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_udf_IS_202329131949398_IncomeStatementAbstract	      기타수익		3,378,978,351			4,083,305,463	3,729,032,621
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_udf_IS_202329131956718_IncomeStatementAbstract	      기타비용		4,446,796,824			2,930,352,918	3,408,010,509
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_udf_IS_202329132014230_IncomeStatementAbstract	      금융비용		2,026,027,134			3,066,340,750	4,868,145,149
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	entity00176835_udf_IS_20238317177518_IncomeStatementAbstract	      중단영업당기순이익		0			152,767,065	-64,974,750
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		72,794,505,039			69,662,192,903	67,807,106,044
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익		676			635	620
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익		0			10	-4
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		5,456,444,495			2,948,974,954	4,228,234,354
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		71,885,719,541			66,181,418,882	65,592,655,795
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익		13,465,729,168			9,980,395,450	10,811,963,696
손익계산서, 기능별 분류 - 연결	[054050]	농우바이오	코스닥시장상장법인	011	작물 재배업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		144,680,224,580			135,843,611,785	133,399,761,839
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_BadDebtExpenses	      대손상각비		17,730,619,731			19,430,693,816	18,848,360,280
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_GainsOnSaleOfInvestmentsInAssociates	      관계기업/공동기업투자처분이익		36,077,833,043			940,973,530	855,783,092
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_ImpairmentLossesOnAssociates	      관계기업/공동기업투자손상차손		7,299,549,249			3,196,274,908	0
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법손실		13,746,462,066			10,916,366,812	10,016,594,286
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_LossesOnSaleOfInvestmentsInAssociates	      관계기업/공동기업투자처분손실		52,240,487			3,238,082,983	0
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		1,393,329,346			3,497,746,253	-2,755,768,464
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타영업외수익		15,625,126,434			9,678,119,443	18,954,948,552
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		25,059,984,396			18,130,534,884	45,786,130,620
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod	      지분법이익		143,417,539			158,740,691	0
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		109			-417	-229
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         보통주희석주당이익(손실)		109			-417	-426
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		21,849,824,134			18,808,556,029	35,074,765,163
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		9,298,980,889			4,944,438,332	38,562,253,246
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		-8,394,270,992			5,544,822,922	-1,415,450,081
손익계산서, 성격별 분류 - 연결	[064260]	다날	코스닥시장상장법인	582	소프트웨어 개발 및 공급업	12	2024-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      영업비용		241,812,684,885			272,539,794,038	278,855,690,946
